ASMT_ID,EFF_METAID,SITE_ID,SITE_PID,METHOD,SUBMITYEAR,ASMT_YEAR,VERIF_EFF,ASMT_URL,INFO_URL,GOV_ACT,GOV_ASMT,DP_BIO,DP_OTHER,MGMT_OBSET,MGMT_OBMAN,MGMT_ADAPT,MGMT_STAFF,MGMT_BUDGT,MGMT_THRTS,MGMT_MON,OUT_BIO
19972,28,357613,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2008,2008,,Not Reported,,,,,,,,,,,,,
20023,28,357625,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20024,28,357625,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20025,28,357625,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20026,28,357625,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20032,28,357627,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20033,28,357627,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20034,28,357627,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20035,28,357627,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20036,28,357631,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20037,28,357631,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20038,28,357631,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20039,28,357631,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20044,28,357631,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20056,28,357637,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
20057,28,357637,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
20061,28,357641,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
20062,28,357641,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
20063,28,357642,,Victoria State of Parks (Victoria SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20087,28,357660,,Victoria State of Parks (Victoria SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20088,28,357660,,Victoria State of Parks (Victoria SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20089,28,357660,,Victoria State of Parks (Victoria SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20094,28,357668,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
20095,28,357668,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
20111,28,357671,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
20112,28,357671,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
20127,28,357674,,Victoria State of Parks (Victoria SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20146,28,357688,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20147,28,357688,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20148,28,357688,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20149,28,357688,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20150,28,357688,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20175,28,357695,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20176,28,357695,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20179,28,357695,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20203,28,357702,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20204,28,357702,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20205,28,357702,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20206,28,357702,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20207,28,357702,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20208,28,357703,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20209,28,357703,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20210,28,357703,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20211,28,357703,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20216,28,357703,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20212,28,357704,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20213,28,357704,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20214,28,357704,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20215,28,357704,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20233,28,357709,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20234,28,357709,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20235,28,357709,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20236,28,357709,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20243,28,357711,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20244,28,357711,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20245,28,357711,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20246,28,357711,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20247,28,357711,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20262,28,357716,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
20273,28,357716,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20274,28,357716,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20275,28,357716,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20276,28,357716,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20267,28,357717,,New South Wales State of Parks (NSW SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20268,28,357717,,New South Wales State of Parks (NSW SOP),2007,2007,,Not Reported,,,,,,,,,,,,,
20269,28,357717,,New South Wales State of Parks (NSW SOP),2010,2010,,Not Reported,,,,,,,,,,,,,
20270,28,357717,,New South Wales State of Parks (NSW SOP),2013,2013,,Not Reported,,,,,,,,,,,,,
20272,28,357717,,New South Wales State of Parks (NSW SOP),2004,2004,,Not Reported,,,,,,,,,,,,,
18637,28,357722,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
18638,28,357722,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
19828,28,357742,,Queensland Rapid Assessment,2010,2010,,Not Reported,,,,,,,,,,,,,
19829,28,357742,,Queensland Rapid Assessment,2012,2012,,Not Reported,,,,,,,,,,,,,
16252,28,357748,,Victoria State of Parks (Victoria SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
29672,47,365024,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
15,1,365025,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
35246,28,365046,,Management Effectiveness Tracking Tool (METT),2017,2017,,Not Reported,,,,,,,,,,,,,
35254,28,365046,,Management Effectiveness Tracking Tool (METT),2009,2009,,Not Reported,,,,,,,,,,,,,
13873,28,365963,,United States of America State of Parks (USA SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
13889,28,367731,,United States of America State of Parks (USA SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
13919,28,368362,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2013,2013,,Not Reported,,,,,,,,,,,,,
13908,28,370321,,United States of America State of Parks (USA SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
13915,28,371941,,United States of America State of Parks (USA SOP),2005,2005,,Not Reported,,,,,,,,,,,,,
20629,28,377710,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
20623,28,377712,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
20628,28,377713,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
20648,28,377715,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
20660,28,377716,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
20627,28,377717,,Rapid Assessment and Prioritisation of Protected Area Management (RAPPAM),2004,2004,,Not Reported,,,,,,,,,,,,,
9365,19,377853,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9384,19,377853,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
9403,19,377853,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
35392,28,377853,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
9366,19,377863,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9385,19,377863,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
9404,19,377863,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
35391,28,377863,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
9358,19,377865,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9377,19,377865,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
9396,19,377865,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
9367,19,378015,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9386,19,378015,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
9405,19,378015,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
35385,28,378015,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
9368,19,378033,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9387,19,378033,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
9406,19,378033,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
35389,28,378033,,Management Effectiveness Tracking Tool (METT),2013,2013,,Not Reported,,,,,,,,,,,,,
9369,19,378034,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
9388,19,378034,,Management Effectiveness Tracking Tool (METT),2014,2014,,Not Reported,,,,,,,,,,,,,
9407,19,378034,,Management Effectiveness Tracking Tool (METT),2016,2016,,Not Reported,,,,,,,,,,,,,
11784,28,378055,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
11825,28,378057,,Management Effectiveness Tracking Tool (METT),2006,2006,,Not Reported,,,,,,,,,,,,,
13670,28,378253,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
13471,28,378263,,Management Effectiveness Tracking Tool (METT),2005,2005,,Not Reported,,,,,,,,,,,,,
1074,15,378865,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
1073,15,379090,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
1077,15,379106,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
1087,15,379237,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
1085,15,379250,,Management Effectiveness Tracking Tool (METT),2010,2010,,Not Reported,,,,,,,,,,,,,
1105,15,379261,,Management Effectiveness Tracking Tool (METT),2012,2012,,Not Reported,,,,,,,,,,,,,
29571,41,385992,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29570,41,385993,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29565,41,385995,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29568,41,385996,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29567,41,385997,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29569,41,385998,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29574,41,385999,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29576,41,386000,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29575,41,386001,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29578,41,386002,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29573,41,386004,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29580,41,386005,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29566,41,386006,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
29572,41,386015,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
28363,38,386104,,Natura 2000 National Monitoring,0,0,,Not Reported,,,,,,,,,,,,,
28365,38,386133,,Natura 2000 National Monitoring,0,0,,Not Reported,,,,,,,,,,,,,
28366,38,386134,,Natura 2000 National Monitoring,0,0,,Not Reported,,,,,,,,,,,,,
28367,38,386135,,Natura 2000 National Monitoring,0,0,,Not Reported,,,,,,,,,,,,,
28368,38,386136,,Natura 2000 National Monitoring,0,0,,Not Reported,,,,,,,,,,,,,
28369,38,386138,,Natura 2000 National Monitoring,0,0,,Not Reported,,,,,,,,,,,,,
29579,41,386249,,National PAME Assessment,0,0,,Not Reported,,,,,,,,,,,,,
13203,28,387295,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2013,2013,,Not Reported,,,,,,,,,,,,,
8959,18,387447,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
8962,18,387448,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
25014,37,387604,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25015,37,387605,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25016,37,387606,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25017,37,387607,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25018,37,387608,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25019,37,387609,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25020,37,387610,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25021,37,387611,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25022,37,387612,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25023,37,387613,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25024,37,387614,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25025,37,387615,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25026,37,387616,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25027,37,387617,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25028,37,387618,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25029,37,387619,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25030,37,387620,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25031,37,387621,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25032,37,387622,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25033,37,387623,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25034,37,387624,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25035,37,387625,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25036,37,387626,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25037,37,387627,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25038,37,387628,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25039,37,387629,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25040,37,387630,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25041,37,387631,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25042,37,387632,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25043,37,387633,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25044,37,387634,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25045,37,387635,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25046,37,387636,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25047,37,387637,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25048,37,387638,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25049,37,387639,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25050,37,387640,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25051,37,387641,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25052,37,387642,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25053,37,387643,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25054,37,387644,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25055,37,387645,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25056,37,387646,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25057,37,387647,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25058,37,387648,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25059,37,387649,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25060,37,387650,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25061,37,387651,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25062,37,387652,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25063,37,387653,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25064,37,387654,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25065,37,387655,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25066,37,387656,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25067,37,387657,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25068,37,387658,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25069,37,387659,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25070,37,387660,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25071,37,387661,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25072,37,387662,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25073,37,387663,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25074,37,387664,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25075,37,387665,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25076,37,387666,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25077,37,387747,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25078,37,387748,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25079,37,387749,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25080,37,387750,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25081,37,387751,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25082,37,387752,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25083,37,387753,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25084,37,387754,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25085,37,387755,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25086,37,387756,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25087,37,387757,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25088,37,387758,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25089,37,387759,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25090,37,387760,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25091,37,387761,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25092,37,387762,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25093,37,387763,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25094,37,387764,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
25095,37,387765,,National Inventory,2011,2011,,Not Reported,,,,,,,,,,,,,
11674,28,388667,,Management Effectiveness Tracking Tool (METT),0,0,,Not Reported,,,,,,,,,,,,,
12611,28,388861,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2005,2005,,Not Reported,,,,,,,,,,,,,
14771,28,389001,,Birdlife Important Bird and Biodiversity Area Monitoring (Birdlife IBA),2008,2008,,Not Reported,,,,,,,,,,,,,
14501,28,389005,,Catalonia Management Effectiveness Evaluation (Catalonia MEE),2002,2002,,Not Reported,,,,,,,,,,,,,
14524,28,389006,,Catalonia Management Effectiveness Evaluation (Catalonia MEE),2002,2002,,Not Reported,,,,,,,,,,,,,
