evaluation,wdpa_id,ISO3,methodolog,year,url,metadata_i,name,designatio,source_dat,source_res,source_yea,source_lan,restricted,assessment
25233,398336,CHE,National Inventory,2011,Not Reported,37,Städeli,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25234,398337,CHE,National Inventory,2011,Not Reported,37,Balmen,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25235,398338,CHE,National Inventory,2011,Not Reported,37,Holderen,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25236,398339,CHE,National Inventory,2011,Not Reported,37,Altchilch,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25237,398340,CHE,National Inventory,2011,Not Reported,37,Haut Letron,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25238,398341,CHE,National Inventory,2011,Not Reported,37,Rotboden,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25239,398342,CHE,National Inventory,2011,Not Reported,37,Tristlen,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25240,398343,CHE,National Inventory,2011,Not Reported,37,Ober Frimseli,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25241,398344,CHE,National Inventory,2011,Not Reported,37,Ober Axen,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25242,398345,CHE,National Inventory,2011,Not Reported,37,Wasserplatten,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25243,398346,CHE,National Inventory,2011,Not Reported,37,Bodmi,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25244,398347,CHE,National Inventory,2011,Not Reported,37,Chilcherbergen,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25245,398348,CHE,National Inventory,2011,Not Reported,37,Chabloz Derrey,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25246,398349,CHE,National Inventory,2011,Not Reported,37,L'Ombriau d'en Bas,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25247,398350,CHE,National Inventory,2011,Not Reported,37,Vanil Blanc,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25248,398351,CHE,National Inventory,2011,Not Reported,37,Fürholz,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25249,398352,CHE,National Inventory,2011,Not Reported,37,Wösch,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25250,398353,CHE,National Inventory,2011,Not Reported,37,Sex d'Amont,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25251,398354,CHE,National Inventory,2011,Not Reported,37,Les Tannes,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25252,398355,CHE,National Inventory,2011,Not Reported,37,Prés d'Albeuve,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25253,398356,CHE,National Inventory,2011,Not Reported,37,Chenalette,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25254,398357,CHE,National Inventory,2011,Not Reported,37,Montbovon,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25255,398358,CHE,National Inventory,2011,Not Reported,37,Grosse Orgevalette,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25256,398359,CHE,National Inventory,2011,Not Reported,37,Hard,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25257,398360,CHE,National Inventory,2011,Not Reported,37,Vorderer Brandberg,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25258,398361,CHE,National Inventory,2011,Not Reported,37,Matzendörfer Stierenberg,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25259,398362,CHE,National Inventory,2011,Not Reported,37,Oberdörfer,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25260,398363,CHE,National Inventory,2011,Not Reported,37,Balmflue,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25261,398364,CHE,National Inventory,2011,Not Reported,37,Holzflue,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25262,398365,CHE,National Inventory,2011,Not Reported,37,Allmend,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25263,398366,CHE,National Inventory,2011,Not Reported,37,Stierenberg,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25264,398367,CHE,National Inventory,2011,Not Reported,37,Allmend,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25265,398368,CHE,National Inventory,2011,Not Reported,37,Untere Tannmatt,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25266,398369,CHE,National Inventory,2011,Not Reported,37,Ober Solterschwang,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25267,398370,CHE,National Inventory,2011,Not Reported,37,Oberbeinwil,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25268,398371,CHE,National Inventory,2011,Not Reported,37,Burgweid,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25269,398372,CHE,National Inventory,2011,Not Reported,37,Rebenfeld,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25270,398373,CHE,National Inventory,2011,Not Reported,37,Bützen,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25271,398374,CHE,National Inventory,2011,Not Reported,37,Rinderweid,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25272,398375,CHE,National Inventory,2011,Not Reported,37,Chellenchöpfli,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25273,398376,CHE,National Inventory,2011,Not Reported,37,Nasenboden,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25274,398377,CHE,National Inventory,2011,Not Reported,37,Unteres Brüggli,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25275,398378,CHE,National Inventory,2011,Not Reported,37,Mausteren,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25276,398379,CHE,National Inventory,2011,Not Reported,37,Gwidem,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25277,398380,CHE,National Inventory,2011,Not Reported,37,Binzberg,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25278,398381,CHE,National Inventory,2011,Not Reported,37,Oberbergweid,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25279,398382,CHE,National Inventory,2011,Not Reported,37,Alte Gipsgrube,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25280,398383,CHE,National Inventory,2011,Not Reported,37,Wirtshof,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25281,398384,CHE,National Inventory,2011,Not Reported,37,Chüematt,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25282,398385,CHE,National Inventory,2011,Not Reported,37,Niederwiler Stierenberg,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25283,398386,CHE,National Inventory,2011,Not Reported,37,Hasenmatt,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
25284,398387,CHE,National Inventory,2011,Not Reported,37,Hintere Schmidematt,Federal Inventory of Dry Grasslands and Pastures of National Importance,Switzerland Management Effectiveness Evaluation,"Federal Office for the Environment, FOEN",2017,English,FALSE,FALSE
